case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,numerical_error_floor,jw_magnitude_one_minus_overlap,fermionic_aware_one_minus_overlap,input_valid_comparison,graph_status,graph_source,graph_unavailable_reason,number_of_hermitian_fermionic_terms,number_of_mixed_occupied_virtual_parents,number_of_noncrossing_parents,total_parent_coefficient_mass,mixed_parent_coefficient_mass,noncrossing_parent_coefficient_mass,maximum_fermionic_support_size,graph_nodes,occupied_graph_nodes,virtual_graph_nodes,graph_edges,graph_density,graph_total_edge_weight,maximum_orbital_strength,occupied_hub_incident_weight_fraction,virtual_hub_incident_weight_fraction,effective_strength_orbitals,strength_gini,bipartite_weighted_freeman_centralization,mean_partition_weighted_freeman_centralization,occupied_weighted_freeman_centralization,virtual_weighted_freeman_centralization,whole_graph_same_weight_star_centralization,occupied_unweighted_degree_centralization,virtual_unweighted_degree_centralization,hub_orbital_index,ratio_valid,jw_magnitude_to_fermionic_ratio,log10_jw_magnitude_to_fermionic_ratio
Li-H_1.81_hgbs-5_as-002-004,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004.tensors.npz,Li-H,1.81,hgbs-5,2,4,6,1e-12,9.358580577156772e-11,2.6710145206720876e-10,True,success,reconstructed_from_full_molecular_pickle,,41.0,26.0,15.0,4.682457241619583,1.1498618264023202,3.5325954152172634,4.0,6.0,2.0,4.0,8.0,0.5333333333333333,1.2997098400537341,0.6498549200268671,0.5,0.34668681348336783,5.080053001717168,0.2311245423222453,0.1289157513111571,0.06445787565557855,0.0,0.1289157513111571,0.25,0.0,0.0,0.0,True,0.35037550356715924,-0.45546626505390114
Li-H_1.81_hgbs-5_as-004-004,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-004.tensors.npz,Li-H,1.81,hgbs-5,4,4,8,1e-12,4.884963544782295e-10,3.946794002729347e-10,True,success,reconstructed_from_full_molecular_pickle,,114.0,84.0,30.0,21.47077979266949,2.740072821585688,18.730706971083812,4.0,8.0,4.0,4.0,16.0,0.5714285714285714,3.119008041605038,1.1592061284488426,0.2831292604872657,0.3716585892007885,7.097314676981465,0.19905251404481553,0.16221145226771796,0.10319189979203613,0.04417234731635431,0.16221145226771796,0.162211452267718,0.0,0.0,4.0,True,1.2377042078720528,0.09261686743222823
Li-H_1.81_hgbs-5_as-004-006,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-006.tensors.npz,Li-H,1.81,hgbs-5,4,6,10,1e-12,4.990103885660344e-10,4.03675204374565e-10,True,success,active_tensor,,165.0,120.0,45.0,23.74521796892217,3.526535284712638,20.218682684209547,4.0,10.0,4.0,6.0,24.0,0.5333333333333333,3.9272608457942333,1.1630346381892303,0.2760087326021202,0.29614397511556756,8.516697773180823,0.22500505820266975,0.1553727701386811,0.09502554013742068,0.034678310136160254,0.1553727701386811,0.12017996889445945,0.0,0.0,4.0,True,1.2361680458902031,0.09207751318161207
Li-H_1.81_hgbs-5_as-004-008,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-008.tensors.npz,Li-H,1.81,hgbs-5,4,8,12,1e-12,6.200369107034476e-10,9.201023276617091e-10,True,success,active_tensor,,354.0,266.0,88.0,27.49080704230107,5.016833613696535,22.473973428604523,4.0,12.0,4.0,8.0,32.0,0.48484848484848486,6.099024592425911,1.6579167236213102,0.27183309371800174,0.22701529761556016,9.710560073835326,0.26655745706293466,0.1165889115606402,0.0728498515923213,0.029110791624002385,0.1165889115606402,0.12619971246160214,0.0,0.0,0.0,True,0.6738782112193661,-0.17141858562292075
Li-H_1.81_hgbs-5_as-004-010,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-010.tensors.npz,Li-H,1.81,hgbs-5,4,10,14,1e-12,1.3072471993780255e-09,1.3327076109348464e-09,True,success,active_tensor,,757.0,530.0,227.0,32.823690040438954,6.749920387919186,26.073769652519697,4.0,14.0,4.0,10.0,40.0,0.43956043956043955,8.484557717581879,2.2159551364270658,0.2611750912879191,0.16787943342325776,10.901675096195222,0.2966553924855832,0.07542159269250863,0.04516085720486708,0.014900121717225538,0.07542159269250863,0.13803760650257232,0.0,0.0,0.0,True,0.980895725853204,-0.008377157852998968
Li-H_1.81_hgbs-5_as-004-012,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-012.tensors.npz,Li-H,1.81,hgbs-5,4,12,16,1e-12,1.706635166520698e-09,1.783667880062012e-09,True,success,active_tensor,,1232.0,794.0,438.0,38.875230673729966,8.48300716214221,30.39222351158783,4.0,16.0,4.0,12.0,48.0,0.4,10.870090842739328,2.773993549233186,0.2551950659258817,0.13469929765242164,11.70730469195082,0.3114306812801758,0.05603559743900544,0.0314811760034239,0.006926754567842362,0.05603559743900544,0.14879436105815055,0.0,0.0,0.0,True,0.956812187738316,-0.019173301338747357
Li-H_1.81_hgbs-5_as-004-014,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-014.tensors.npz,Li-H,1.81,hgbs-5,4,14,18,1e-12,4.197696967800368e-09,6.94664092915076e-09,True,success,active_tensor,,1963.0,1210.0,753.0,46.44066874259741,11.070103518835273,35.37056522376223,4.0,18.0,4.0,14.0,56.0,0.3660130718954248,15.046515066887125,4.014975708846634,0.26683758272255304,0.10939090028753415,12.092351768321132,0.35392480659708914,0.040882508001959854,0.03166630914934862,0.022450110296737387,0.040882508001959854,0.17519228056287214,0.0,0.0,2.0,True,0.6042772342219715,-0.21876376722434845
Li-H_1.81_hgbs-5_as-004-016,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-016.tensors.npz,Li-H,1.81,hgbs-5,4,16,20,1e-12,1.9565392528342332e-08,1.1573399016917564e-08,True,success,active_tensor,,3022.0,1772.0,1250.0,57.49542094174592,14.494436361475177,43.00098458027081,4.0,20.0,4.0,16.0,64.0,0.3368421052631579,20.522617884071725,5.1745104029463125,0.25213695602462194,0.0972244416518039,12.417920567262021,0.38805586544381304,0.03703940442859082,0.019944339564043366,0.0028492746994959097,0.03703940442859082,0.16904106224957996,0.0,0.0,2.0,True,1.6905485155866802,0.2280276387215707
Li-Li_2.66_hgbs-5_as-006-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-002.tensors.npz,Li-Li,2.66,hgbs-5,6,2,8,1e-12,2.1449464426837034e-10,1.3742829096941023e-10,True,success,active_tensor,,110.0,66.0,44.0,35.856109210542044,2.2692585088941186,33.5868507016479,4.0,8.0,6.0,2.0,12.0,0.42857142857142855,3.3318269960797,1.6659134980398502,0.19190894259106037,0.5000000000000001,5.970790643827131,0.278116761313335,0.03029073110927244,0.015145365554636253,0.03029073110927244,6.664349775252251e-17,0.33333333333333337,0.0,0.0,6.0,True,1.5607750249627574,0.1933403069966355
Li-Li_2.66_hgbs-5_as-006-004,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-004.tensors.npz,Li-Li,2.66,hgbs-5,6,4,10,1e-12,2.9565405679221607e-10,2.1352131174268152e-10,True,success,active_tensor,,153.0,100.0,53.0,38.78383736282985,3.5478516487842633,35.235985714045555,4.0,10.0,6.0,4.0,24.0,0.5333333333333333,4.666049323349809,1.6665310986588304,0.18315648459191078,0.3571610549248136,8.622649582608664,0.18572493945284885,0.1428814065664181,0.08133459403835554,0.01978778151029297,0.1428814065664181,0.19645131865601698,0.0,0.0,6.0,True,1.3846583012215392,0.1413426136871944
Li-Li_2.66_hgbs-5_as-006-006,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-006.tensors.npz,Li-Li,2.66,hgbs-5,6,6,12,1e-12,3.7284275666849e-10,2.8558178044590927e-10,True,success,active_tensor,,202.0,134.0,68.0,42.02281076328261,4.8264447886743564,37.19636597460821,4.0,12.0,6.0,6.0,36.0,0.5454545454545454,6.0002716506198635,1.6671486992778104,0.1782964253243264,0.2778455370609069,10.781482674079317,0.17485116902624678,0.13341464447308832,0.07368517743114002,0.013955710389191727,0.13341464447308832,0.13341464447308832,0.0,0.0,6.0,True,1.3055551236018308,0.11579521347852796
Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,14,1e-12,3.7511760364594693e-10,2.909380514282134e-10,True,success,active_tensor,,409.0,312.0,97.0,44.901104977743564,5.9226165685457834,38.97848840919779,4.0,14.0,6.0,8.0,48.0,0.5274725274725275,7.580346286983692,1.7131327215763301,0.17418465882242137,0.22599663085550217,12.517297372408704,0.19013871626770593,0.11542472097771679,0.06222315578231122,0.009021590586905649,0.11542472097771679,0.0969960693314192,0.0,0.0,6.0,True,1.289338406593763,0.11036691954704758
Li-Li_2.66_hgbs-5_as-006-010,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-010.tensors.npz,Li-Li,2.66,hgbs-5,6,10,16,1e-12,3.773157342124023e-10,2.9274105362020464e-10,True,success,active_tensor,,656.0,490.0,166.0,48.138775027072114,7.018788348417461,41.119986678654676,4.0,16.0,6.0,10.0,60.0,0.5,9.160420923347935,1.7591167438748643,0.17149136381100183,0.19203448821781274,13.841438403591244,0.2149900219873621,0.10226054246423637,0.0540250895187193,0.005789636573202237,0.10226054246423637,0.0766108436775003,0.0,0.0,6.0,True,1.2889061153066794,0.11022128423533077
Li-Li_2.66_hgbs-5_as-006-012,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-012.tensors.npz,Li-Li,2.66,hgbs-5,6,12,18,1e-12,3.8791436729468377e-10,3.1045033210830287e-10,True,success,active_tensor,,1027.0,756.0,271.0,52.37541934635976,8.437412749592,43.93800659676773,4.0,18.0,6.0,12.0,72.0,0.47058823529411764,11.275886042011589,1.9600214270160814,0.17086808029578265,0.17382416066581838,14.779010666515148,0.24668854108056865,0.09871726618089278,0.05187948126791599,0.005041696354939202,0.09871726618089278,0.07055218074904568,0.0,0.0,7.0,True,1.2495215085141445,0.09674373621165729
Li-Li_2.66_hgbs-5_as-006-014,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-014.tensors.npz,Li-Li,2.66,hgbs-5,6,14,20,1e-12,1.8661695522226296e-09,1.6722064843932571e-09,True,success,active_tensor,,1580.0,1152.0,428.0,59.522296390643184,11.37850514123576,48.1437912494076,4.0,20.0,6.0,14.0,84.0,0.4421052631578947,16.632856535542302,2.8177248749613337,0.16940715318142818,0.14139769853315964,15.401422796040144,0.29817899988188984,0.07535136765109499,0.0393199757344044,0.003288583817713811,0.07535136765109499,0.07711905909047573,0.0,0.0,2.0,True,1.1159922949944485,0.047661196167020935
N-N_1.42_hgbs-5_as-002-002,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-002-002.tensors.npz,N-N,1.42,hgbs-5,2,2,4,1e-12,6.057374257739667e-08,6.057374302148588e-08,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-002-002.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-002-004,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-002-004.tensors.npz,N-N,1.42,hgbs-5,2,4,6,1e-12,8.495338377212391e-08,6.061460344763958e-08,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-002-004.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-004-004,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-004.tensors.npz,N-N,1.42,hgbs-5,4,4,8,1e-12,2.5031914041573344e-07,2.519274884260625e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-004.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-004-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-006.tensors.npz,N-N,1.42,hgbs-5,4,6,10,1e-12,2.5026165706432124e-07,2.519018177382648e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-006.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-004-008,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-008.tensors.npz,N-N,1.42,hgbs-5,4,8,12,1e-12,3.654850725398618e-07,2.512601595672237e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-008.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-006-008,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-006-008.tensors.npz,N-N,1.42,hgbs-5,6,8,14,1e-12,2.475234359700096e-07,2.512249202002437e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-006-008.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-006-010,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-006-010.tensors.npz,N-N,1.42,hgbs-5,6,10,16,1e-12,2.455663626887983e-07,2.504607379272273e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-006-010.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-008-010,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-008-010.tensors.npz,N-N,1.42,hgbs-5,8,10,18,1e-12,3.289585462917799e-07,3.406039638109704e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-008-010.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
N-N_1.42_hgbs-5_as-008-012,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-008-012.tensors.npz,N-N,1.42,hgbs-5,8,12,20,1e-12,3.367508039087142e-07,3.345358510209451e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-008-012.tensors.npz) and full molecular pickle (hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
NH3_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-002-002.tensors.npz,NH3,s-1.00,hgbs-5,2,2,4,1e-12,1.1546319456101628e-14,8.437694987151191e-15,False,success,reconstructed_from_full_molecular_pickle,,14.0,8.0,6.0,3.4460964802334133,0.32656805924456556,3.1195284209888468,4.0,4.0,2.0,2.0,4.0,0.6666666666666666,0.32673005469094296,0.16336502734547148,0.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,
NH3_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-002-004.tensors.npz,NH3,s-1.00,hgbs-5,2,4,6,1e-12,0.0,0.0,False,success,reconstructed_from_full_molecular_pickle,,43.0,28.0,15.0,4.398149145930814,0.6531690760226635,3.7449800699081495,4.0,6.0,2.0,4.0,8.0,0.5333333333333333,0.6535451228718601,0.32677256143593,0.4999999999999999,0.25000000000000067,5.333333333333331,0.16666666666666716,9.626364861485995e-16,5.237874998161497e-16,8.493851348369995e-17,9.626364861485995e-16,0.25,0.0,0.0,1.0,False,,
NH3_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-004.tensors.npz,NH3,s-1.00,hgbs-5,4,4,8,1e-12,3.0531133177191805e-14,9.67559365960824e-13,False,success,reconstructed_from_full_molecular_pickle,,174.0,144.0,30.0,14.918592361458124,1.405082828954914,13.513509532503198,4.0,8.0,4.0,4.0,16.0,0.5714285714285714,1.459766351569012,0.39916803274862334,0.264142202436972,0.273446522670962,7.952302641275459,0.04224088522492895,0.031262030227949336,0.025059150071956,0.018856269915962665,0.031262030227949336,0.031262030227949336,0.0,0.0,7.0,False,,
NH3_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-006.tensors.npz,NH3,s-1.00,hgbs-5,4,6,10,1e-12,5.243583345304614e-13,5.53113110868253e-12,False,success,active_tensor,,355.0,290.0,65.0,16.903266698656058,2.1855842103320575,14.717682488324002,4.0,10.0,4.0,6.0,24.0,0.5333333333333333,2.322068325434684,0.5886343979309305,0.25349572684117294,0.18364790621563837,9.55711441816321,0.11777003666109744,0.020377487458766063,0.012519228290165017,0.004660969121563971,0.020377487458766063,0.06686965855146622,0.0,0.0,2.0,False,,
NH3_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-004-008.tensors.npz,NH3,s-1.00,hgbs-5,4,8,12,1e-12,7.697263937345156e-10,1.8383616851025408e-10,True,success,active_tensor,,814.0,624.0,190.0,20.791861171564364,3.7371020538714825,17.054759117692903,4.0,12.0,4.0,8.0,32.0,0.48484848484848486,4.339113218395424,1.1261375043858655,0.259531717128668,0.19504776246688338,10.291859728179961,0.22130063686899135,0.08005458567643815,0.0463817709239978,0.012708956171557442,0.08005458567643815,0.11143806055440167,0.0,0.0,0.0,True,4.1870236960012654,0.621905418740161
NH3_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-006-008.tensors.npz,NH3,s-1.00,hgbs-5,6,8,14,1e-12,1.3024139544626223e-09,2.9263058642925444e-10,True,success,active_tensor,,1503.0,1294.0,209.0,39.91555504505662,6.219753748445839,33.6958012966109,4.0,14.0,6.0,8.0,48.0,0.5274725274725275,7.537378529913902,1.6191763299670723,0.17447599111228457,0.2148195587552066,12.744036799947619,0.17326466415656655,0.10265092429166471,0.0560110568132031,0.009371189334741487,0.10265092429166471,0.08395615188107439,0.0,0.0,12.0,True,4.450710263595396,0.6484293231036042
NH3_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-006-010.tensors.npz,NH3,s-1.00,hgbs-5,6,10,16,1e-12,2.9655867761491095e-09,6.537134167317047e-10,True,success,active_tensor,,2628.0,2180.0,448.0,46.351161116273744,9.038294378902474,37.31286673737142,4.0,16.0,6.0,10.0,60.0,0.5,11.473386739392827,2.037965459836995,0.17762544801526006,0.14491903990107094,14.191631941377425,0.1932376958190182,0.04991004433452325,0.031530290976417664,0.013150537618312075,0.04991004433452325,0.06014336916029722,0.0,0.0,2.0,True,4.536524263148538,0.6567232380003242
NH3_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-010.tensors.npz,NH3,s-1.00,hgbs-5,8,10,18,1e-12,2.6164186528454536e-07,5.870060548751611e-09,True,success,active_tensor,,3915.0,3408.0,507.0,76.32213940664745,12.545830574723574,63.7763088319238,4.0,18.0,8.0,10.0,80.0,0.5228758169934641,16.46347035255893,2.419187406897364,0.14171885753147087,0.14694273777589958,16.52631919992868,0.16436601791958785,0.05215859752877732,0.035632931639514885,0.019107265750252445,0.05215859752877732,0.04031057999788706,0.0,0.0,16.0,True,44.572260049376986,1.6490646556721877
NH3_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/NH3/s-1.00/hgbs-5/NH3_s-1.00_hgbs-5_as-008-012.tensors.npz,NH3,s-1.00,hgbs-5,8,12,20,1e-12,9.938340780335508e-07,1.1001357380635568e-08,True,success,active_tensor,,5544.0,4702.0,842.0,86.01582047261735,17.303921010550017,68.71189946206749,4.0,20.0,8.0,12.0,96.0,0.5052631578947369,23.814957055763344,3.0786256493159567,0.1292727776962719,0.12818379411254485,18.104865268751947,0.16724527004459805,0.04892777539550348,0.02690547495276425,0.004883174510025029,0.04892777539550348,0.03252530855141322,0.0,0.0,4.0,True,90.337405071749,1.9558676113614601
O-O_1.26_hgbs-5_as-002-002,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-002-002.tensors.npz,O-O,1.26,hgbs-5,2,2,4,1e-12,3.2085445411667024e-14,3.3861802251067274e-14,False,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-002-002.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-002-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-002-004.tensors.npz,O-O,1.26,hgbs-5,2,4,6,1e-12,1.2434497875801752e-14,1.176836406102666e-14,False,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-002-004.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-004-004,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-004.tensors.npz,O-O,1.26,hgbs-5,4,4,8,1e-12,2.0872192862952943e-14,2.5979218776228663e-14,False,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-004.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-004-006,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-006.tensors.npz,O-O,1.26,hgbs-5,4,6,10,1e-12,3.1298785785338623e-10,2.0143342549516774e-10,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-006.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-004-008,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-008.tensors.npz,O-O,1.26,hgbs-5,4,8,12,1e-12,4.813729415076293e-10,3.907002499303758e-10,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-004-008.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-006-008,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-006-008.tensors.npz,O-O,1.26,hgbs-5,6,8,14,1e-12,1.034973889924018e-07,1.0313087217550533e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-006-008.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-006-010,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-006-010.tensors.npz,O-O,1.26,hgbs-5,6,10,16,1e-12,1.03876882429077e-07,1.0327531740905729e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-006-010.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
O-O_1.26_hgbs-5_as-008-010,hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-008-010.tensors.npz,O-O,1.26,hgbs-5,8,10,18,1e-12,1.0392547789006557e-07,1.0354491009056944e-07,True,unavailable,unavailable,missing active tensor (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5_as-008-010.tensors.npz) and full molecular pickle (hamiltonian_generator/o2_active_space_library/O-O/1.26/hgbs-5/O-O_1.26_hgbs-5.pickle),,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
